,Week,DistrictName,DistrictCode,DistrictOrganizationId,Status,Model_Elementary,Model_Middle,Model_High,GradeLevels_Remote_Phasein,StudentGroups_Remote_Phasein,Other_Remote_Phasein,Enrollment_Elementary,FullTimeALE_Elementary,OptOut_Elementary,TypicalInPerson_Elementary,Weekly_Elementary,Enrollment_Middle,FullTimeALE_Middle,OptOut_Middle,TypicalInPerson_Middle,Weekly_Middle,Enrollment_High,FullTimeALE_High,OptOut_High,TypicalInPerson_High,Weekly_High,Sum of Enrollment,Sum of OptOut
3241,3/29/2021,Enumclaw School District,17216,100080,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1748,0,249,749,1499,981,0,168,407,813,1194,0,366,414,828,3923,783
3242,3/29/2021,Ephrata School District,13165,100081,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1308,0,146,1162,1162,446,0,98,348,335,830,3,178,619,619,2584,422
3243,3/29/2021,Evaline School District,21036,100082,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,53,0,9,44,44,0,0,0,0,0,0,0,0,0,0,53,9
3244,3/29/2021,Everett School District,31002,100083,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5","Students with Disabilities,Other - Write In (Required)",Targeted in-person academic support,9331,0,4924,2487,4842,4684,0,19,38,38,5113,0,20,53,105,19128,4963
3245,3/29/2021,Evergreen School District (Clark),6114,100084,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,9789,0,2432,3817,7357,5657,0,2021,1823,3636,7856,0,3439,2231,4417,23302,7892
3246,3/29/2021,Federal Way School District,17210,100086,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1",Students with Disabilities,,9155,30,5201,3793,3793,5133,89,27,20,20,6069,265,69,54,54,20357,5297
3247,3/29/2021,Ferndale School District,37502,100087,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1915,15,430,673,1469,1052,7,261,385,784,1374,31,401,444,941,4341,1092
3248,3/29/2021,Fife School District,27417,100088,Complete,Phase-In,Phase-In,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",,,1673,0,544,565,1129,877,0,284,295,590,1178,6,457,361,721,3728,1285
3249,3/29/2021,Finley School District,3053,100089,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,369,0,16,151,320,226,0,8,110,215,282,0,12,200,265,877,36
3250,3/29/2021,Franklin Pierce School District,27402,100090,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,3396,0,856,2194,2540,1831,0,490,687,1341,2244,0,635,890,1609,7471,1981
3251,3/29/2021,Freeman School District,32358,100091,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,282,2,10,275,275,238,0,10,228,228,300,2,35,265,265,820,55
3252,3/29/2021,Garfield School District,38302,100092,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Not Applicable,,,,50,0,2,48,48,58,0,4,54,54,84,0,6,78,78,192,12
3253,3/29/2021,Goldendale School District,20404,100094,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,610,334,25,128,260,755,527,28,100,200,830,555,15,135,270,2195,68
3254,3/29/2021,Grand Coulee Dam School District,13301,100095,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,329,0,66,263,263,124,2,35,44,89,258,39,110,74,148,711,211
3255,3/29/2021,Grandview School District,39200,100096,Complete,Phase-In,Small Groups + Remote,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities,Students with Inadequate Internet Connectivity",,1655,0,429,760,1224,893,0,648,225,245,1010,31,491,519,2595,3558,1568
3256,3/29/2021,Granger School District,39204,100097,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,527,0,85,442,442,461,0,129,332,332,439,0,131,307,320,1427,345
3257,3/29/2021,Granite Falls School District,31332,100098,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities,Students with Inadequate Internet Connectivity",,860,0,0,430,860,491,0,0,25,50,647,19,0,50,100,1998,0
3258,3/29/2021,Grapeview School District,23054,100099,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,124,0,19,105,105,66,0,16,50,50,0,0,0,0,0,190,35
3259,3/29/2021,Great Northern School District,32312,100100,Complete,Partial In-Person for All Students,Not Applicable,Not Applicable,,,,34,0,2,32,32,0,0,0,0,0,0,0,0,0,0,34,2
3260,3/29/2021,Green Mountain School District,6103,100101,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,119,0,2,117,117,39,0,1,38,38,0,0,0,0,0,158,3
3261,3/29/2021,Griffin School District,34324,100102,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,366,0,0,100,200,228,0,0,100,200,0,0,0,0,0,594,0
3262,3/29/2021,Harrington School District,22204,100103,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,71,0,0,71,71,16,0,0,16,16,28,0,0,28,28,115,0
3263,3/29/2021,Highland School District,39203,100104,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,555,0,33,482,502,187,0,16,171,171,360,0,52,308,308,1102,101
3264,3/29/2021,Highline School District,17401,100105,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3",Students with Disabilities,,8754,0,4851,3890,3890,3920,0,63,72,72,6926,19,48,113,113,19600,4962
3265,3/29/2021,Hockinson School District,6098,100106,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,744,0,159,585,589,462,0,84,189,378,607,0,220,196,387,1813,463
3266,3/29/2021,Hood Canal School District,23404,100107,Complete,Phase-In,Small Groups + Remote,Not Applicable,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5","English Language Learners,Students with Disabilities,Other - Write In (Required)",K-5 and their siblings,184,0,44,140,140,105,0,0,52,52,0,0,0,0,0,289,44
3267,3/29/2021,Hoquiam School District,14028,100108,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,Students with Disabilities,,654,23,159,495,495,334,49,87,247,247,499,74,136,363,363,1487,382
3268,3/29/2021,Impact | Puget Sound Elementary,17911,106096,Complete,Partial In-Person for All Students,Not Applicable,Not Applicable,,,,406,0,238,168,168,0,0,0,0,0,0,0,0,0,0,406,238
3269,3/29/2021,Impact | Salish Sea Elementary,17916,106254,Complete,Partial In-Person for All Students,Not Applicable,Not Applicable,,,,122,0,82,40,40,0,0,0,0,0,0,0,0,0,0,122,82
3270,3/29/2021,Inchelium School District,10070,100109,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,100,0,0,100,100,52,0,1,51,51,61,0,1,60,60,213,2
3271,3/29/2021,Index School District,31063,100110,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,Students with Disabilities,,22,0,1,21,21,2,0,0,2,2,0,0,0,0,0,24,1
3272,3/29/2021,Innovation Charter School,0,0,Complete,Not Applicable,Partial In-Person for All Students,Not Applicable,,,,0,0,0,0,0,56,0,2,54,54,0,0,0,0,0,56,2
3273,3/29/2021,Issaquah School District,17411,100111,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5","English Language Learners,Foster Care,Low Income,Homeless,Section 504,Students with Disabilities",,8611,0,4175,4418,4418,4939,0,10,29,29,6308,0,26,38,38,19858,4211
3274,3/29/2021,Kalama School District,8402,100113,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,479,0,32,278,447,245,0,34,106,212,271,15,35,112,223,995,101
3275,3/29/2021,Keller School District,10003,100114,Complete,Partial In-Person for All Students,Not Applicable,Not Applicable,,,,38,1,1,37,37,0,0,0,0,0,0,0,0,0,0,38,1
3276,3/29/2021,Kelso School District,8458,100115,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,2050,295,11,1325,2050,1135,177,5,630,1135,1496,165,102,800,1496,4681,118
3277,3/29/2021,Kennewick School District,3017,100116,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,8570,287,697,3793,7586,4335,131,445,1880,3759,6033,147,563,2662,5323,18938,1705
3278,3/29/2021,Kent School District,17415,100117,Complete,100% Remote,100% Remote,100% Remote,,,,13852,0,0,0,0,4028,0,0,0,0,7645,288,0,0,0,25525,0
3279,3/29/2021,Kettle Falls School District,33212,100118,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,262,0,0,227,227,229,0,0,210,210,548,305,0,215,215,1039,0
3280,3/29/2021,Kittitas School District,19403,100120,Complete,Typical/Traditional In-Person,Phase-In,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",,,240,0,10,235,235,125,0,12,70,120,205,0,10,125,170,570,32
3281,3/29/2021,Klickitat School District,20402,100121,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,35,0,0,35,35,21,0,0,21,21,19,0,0,19,19,75,0
3282,3/29/2021,La Center School District,6101,100122,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,673,35,114,262,524,397,41,41,178,356,534,65,65,234,468,1604,220
3283,3/29/2021,La Conner School District,29311,100123,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,244,0,44,200,200,137,0,37,100,100,227,12,80,135,135,608,161
3284,3/29/2021,LaCrosse School District,38126,100124,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,40,0,0,40,40,19,0,0,19,19,23,0,1,22,22,82,1
3285,3/29/2021,Lake Chelan School District,4129,100125,Complete,Phase-In,Phase-In,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",,,518,0,16,501,501,296,0,30,266,266,468,0,36,432,432,1282,82
3286,3/29/2021,Lake Quinault School District,14097,100211,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,81,0,14,67,67,46,0,4,42,42,48,0,6,42,42,175,24
3287,3/29/2021,Lake Stevens School District,31004,100126,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,,"English Language Learners,Foster Care,Low Income,Homeless,Section 504,Students with Disabilities",,4018,0,905,3072,3072,2244,0,379,1098,1107,2558,0,0,27,58,8820,1284
3288,3/29/2021,Lake Washington School District,17414,100127,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,,Students with Disabilities,,14630,20,7500,7136,0,7226,17,0,69,296,8522,14,0,78,470,30378,7500
3289,3/29/2021,Lakewood School District,31306,100128,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,,"English Language Learners,Foster Care,Low Income,Homeless,Section 504,Students with Disabilities",,820,0,134,343,686,620,0,57,282,563,803,0,76,46,46,2243,267
3290,3/29/2021,Lamont School District,38264,100129,Complete,Not Applicable,Partial In-Person for All Students,Not Applicable,,,,0,0,0,0,0,43,0,6,37,37,0,0,0,0,0,43,6
3291,3/29/2021,Liberty School District,32362,100130,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,220,0,6,214,214,136,0,10,126,126,169,3,9,160,160,525,25
3292,3/29/2021,Lind School District,1158,100131,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,104,0,8,96,96,51,0,6,45,45,52,0,9,43,43,207,23
3293,3/29/2021,Longview School District,8122,100132,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,2726,0,150,1500,2576,1531,25,150,800,1381,1879,50,150,1000,1729,6136,450
3294,3/29/2021,Loon Lake School District,33183,100133,Complete,Partial In-Person for All Students,Not Applicable,Not Applicable,,,,97,0,4,93,93,0,0,0,0,0,0,0,0,0,0,97,4
3295,3/29/2021,Lopez School District,28144,100134,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5","English Language Learners,Students with Disabilities",,113,11,12,39,90,65,12,0,0,4,55,7,0,3,15,233,12
3296,3/29/2021,Lumen Public School,32903,106257,Complete,Not Applicable,Not Applicable,Partial In-Person for All Students,,,,0,0,0,0,0,0,0,0,0,0,43,0,2,20,41,43,2
3297,3/29/2021,Lyle School District,20406,100135,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,104,0,5,69,99,48,0,1,34,47,65,0,16,32,49,217,22
3298,3/29/2021,Lynden School District,37504,100136,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1492,46,122,1370,1370,732,27,75,335,675,1067,15,129,469,938,3291,326
3299,3/29/2021,Mansfield School District,9207,100138,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,43,0,4,39,39,22,0,1,21,21,28,0,1,27,27,93,6
3300,3/29/2021,Manson School District,4019,100139,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,264,0,7,257,0,163,0,6,157,0,220,0,20,200,0,647,33
3301,3/29/2021,Mary M Knight School District,23311,100140,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,84,1250,5,79,79,22,789,1,21,21,54,0,8,42,42,160,14
3302,3/29/2021,Mary Walker School District,33207,100141,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,172,15,9,86,163,98,15,13,43,87,118,34,8,40,110,388,30
3303,3/29/2021,Marysville School District,31025,100142,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Low Income,Homeless,Migrant,Section 504,Students with Disabilities",,4463,0,1100,3363,3363,2420,48,0,130,260,2733,70,0,160,320,9616,1100
3304,3/29/2021,McCleary School District,14065,100143,Complete,Phase-In,Small Groups + Remote,Not Applicable,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5",Students with Disabilities,,201,0,21,130,188,83,0,0,0,7,0,0,0,0,0,284,21
3305,3/29/2021,Mead School District,32354,100144,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,4144,0,804,3340,3340,2521,0,379,1071,1071,3441,0,517,1462,1462,10106,1700
3306,3/29/2021,Mercer Island School District,17400,100146,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 12","English Language Learners,Foster Care,Low Income,Section 504,Students with Disabilities",,1372,29,295,811,1251,1021,0,147,465,882,1446,0,11,300,610,3839,453
3307,3/29/2021,Meridian School District,37505,100147,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,879,282,0,299,597,472,126,0,173,346,393,0,30,181,363,1744,30
3308,3/29/2021,Methow Valley School District,24350,100148,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,388,12,68,165,321,108,3,29,38,76,200,0,4,98,196,696,101
