,Week,DistrictName,Model_Elementary,Model_Middle,Model_High,GradeLevels_Remote_Phasein,StudentGroups_Remote_Phasein,Other_Remote_Phasein,Enrollment_Elementary,FullTimeALE_Elementary,OptOut_Elementary,TypicalInPerson_Elementary,Weekly_Elementary,Enrollment_Middle,FullTimeALE_Middle,OptOut_Middle,TypicalInPerson_Middle,Weekly_Middle,Enrollment_High,FullTimeALE_High,OptOut_High,TypicalInPerson_High,Weekly_High,Sum of Enrollment,Sum of OptOut,Rate of OptOut,OrganizationLevel,County,All Students,Female,Gender X,Male,American Indian/ Alaskan Native,Asian,Black/ African American,Hispanic/ Latino of any race(s),Native Hawaiian/ Other Pacific Islander,Two or More Races,White,English Language Learners,Highly Capable,Homeless,Low-Income,Migrant,Military Parent,Mobile,Section 504,Students with Disabilities,Non-English Language Learners,Non-Highly Capable,Non-Homeless,Non-Low Income,Non Migrant,Non Military Parent,Non Mobile,Non Section 504,Students without Disabilities,Percent Low-income,Percent Non-Low Income,Percent Homeless,Percent Non-Homeless
2503,5/3/2021,Ocean Beach School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,422,0,51,371,371,245,0,42,203,205,336,12,136,94,136,1003,229,0.23,District,Pacific,1046,512,0,534,10,7,2,180,1,55,790,46,42,164,693,47,46,44,46,256,1000,1004,882,353,999,1000,1002,1000,790,0.66,0.34,0.16,0.84
2504,5/10/2021,Ocean Beach School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,422,0,51,371,371,245,0,42,203,205,336,12,136,136,136,1003,229,0.23,District,Pacific,1046,512,0,534,10,7,2,180,1,55,790,46,42,164,693,47,46,44,46,256,1000,1004,882,353,999,1000,1002,1000,790,0.66,0.34,0.16,0.84
2505,5/17/2021,Ocean Beach School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,422,0,51,371,371,245,0,42,203,205,336,12,136,138,138,1003,229,0.23,District,Pacific,1046,512,0,534,10,7,2,180,1,55,790,46,42,164,693,47,46,44,46,256,1000,1004,882,353,999,1000,1002,1000,790,0.66,0.34,0.16,0.84
2506,5/24/2021,Ocean Beach School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,422,0,51,371,371,245,0,42,203,205,336,12,136,138,138,1003,229,0.23,District,Pacific,1046,512,0,534,10,7,2,180,1,55,790,46,42,164,693,47,46,44,46,256,1000,1004,882,353,999,1000,1002,1000,790,0.66,0.34,0.16,0.84
2507,5/31/2021,Ocean Beach School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,422,0,51,371,371,245,0,42,203,205,336,12,136,138,138,1003,229,0.23,District,Pacific,1046,512,0,534,10,7,2,180,1,55,790,46,42,164,693,47,46,44,46,256,1000,1004,882,353,999,1000,1002,1000,790,0.66,0.34,0.16,0.84
2508,1/18/2021,Ocosta School District,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade 4,Grade 7,Grade 9,Grade 10","Students with Disabilities,Other - Write In (Required)",unable to meet requirements of online learning,315,0,0,6,6,101,0,0,3,3,163,0,0,5,5,579,0,0,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2509,1/25/2021,Ocosta School District,Phase-In,Small Groups + Remote,Small Groups + Remote,Grade K,Students with Disabilities,,315,0,1,40,46,101,0,0,3,3,163,0,0,5,5,579,1,0,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2510,2/1/2021,Ocosta School District,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,Students with Disabilities,,315,0,16,76,82,101,0,0,3,3,163,0,0,5,5,579,16,0.03,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2511,2/8/2021,Ocosta School District,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3","Students with Disabilities,Other - Write In (Required)",unable to meet requirements of online learning,315,0,27,73,146,101,0,0,3,3,163,0,0,5,5,579,27,0.05,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2512,2/15/2021,Ocosta School District,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4",Students with Disabilities,,315,0,40,97,117,101,0,0,3,3,163,0,0,5,5,579,40,0.07,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2513,2/22/2021,Ocosta School District,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,,Students with Disabilities,,315,0,51,117,269,101,0,0,3,3,163,0,0,5,5,579,51,0.09,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2514,3/1/2021,Ocosta School District,Partial In-Person for All Students,Phase-In,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7","Students with Disabilities,Other - Write In (Required)",all 9-12 can come to school and work in a designated space to work remotely,315,0,51,117,269,101,0,0,19,38,163,0,0,5,5,579,51,0.09,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2515,3/8/2021,Ocosta School District,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,,Students with Disabilities,,315,0,51,117,269,101,0,0,45,95,163,0,0,5,5,579,51,0.09,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2516,3/15/2021,Ocosta School District,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,,"Students with Disabilities,Other - Write In (Required)",all 9-12 can come to school and work in a designated space to work remotely,315,0,51,117,269,101,0,0,45,95,163,0,0,5,5,579,51,0.09,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2517,3/22/2021,Ocosta School District,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,,Students with Disabilities,,315,0,51,117,269,101,0,0,45,95,163,0,0,5,5,579,51,0.09,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2518,3/29/2021,Ocosta School District,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,,"Students with Disabilities,Other - Write In (Required)","High School Students may come to school to work, required if they have a D or F grade or an attendance contract",315,0,49,119,271,101,0,0,45,95,163,0,0,5,5,579,49,0.09,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2519,4/12/2021,Ocosta School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,315,0,48,124,278,101,0,0,45,95,163,0,0,74,146,579,48,0.08,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2520,4/19/2021,Ocosta School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,315,0,40,214,278,101,0,0,45,95,163,0,0,74,146,579,40,0.07,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2521,4/26/2021,Ocosta School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,314,0,34,280,280,102,0,13,45,89,161,0,12,75,149,577,59,0.1,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2522,5/3/2021,Ocosta School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,314,0,34,280,280,102,0,13,89,89,161,0,12,149,149,577,59,0.1,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2523,5/10/2021,Ocosta School District,100% Remote,100% Remote,100% Remote,,,,314,0,34,0,0,102,0,13,0,0,161,0,12,0,0,577,59,0.1,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2524,5/17/2021,Ocosta School District,100% Remote,100% Remote,100% Remote,,,,314,0,34,0,0,102,0,13,0,0,161,0,12,0,0,577,59,0.1,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2525,5/24/2021,Ocosta School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,314,0,34,280,280,102,0,13,89,89,161,0,12,149,149,577,59,0.1,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2526,5/31/2021,Ocosta School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,314,0,34,280,280,102,0,13,45,89,161,0,12,75,149,577,59,0.1,District,Grays Harbor,621,292,0,329,22,1,1,149,1,66,381,56,1,156,496,36,11,34,21,86,565,620,465,125,585,610,587,600,535,0.8,0.2,0.25,0.75
2527,1/18/2021,Odessa School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,102,0,0,102,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2528,1/25/2021,Odessa School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,102,0,0,102,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2529,2/1/2021,Odessa School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,102,0,0,102,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2530,2/8/2021,Odessa School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,102,0,0,102,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2531,2/15/2021,Odessa School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,102,0,0,102,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2532,2/22/2021,Odessa School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,102,0,0,102,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2533,3/1/2021,Odessa School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,102,0,0,102,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2534,3/8/2021,Odessa School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,102,0,0,102,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2535,3/29/2021,Odessa School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,102,0,0,102,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2536,4/12/2021,Odessa School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,102,0,0,102,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2537,4/19/2021,Odessa School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,102,0,0,102,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2538,4/26/2021,Odessa School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,102,0,0,103,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2539,5/3/2021,Odessa School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,102,0,0,103,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2540,5/10/2021,Odessa School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,102,0,0,103,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2541,5/17/2021,Odessa School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,102,0,0,103,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2542,5/24/2021,Odessa School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,102,0,0,103,102,35,0,0,35,35,72,0,0,72,72,209,0,0,District,Lincoln,225,104,0,121,2,2,4,22,0,4,191,0,7,0,91,0,2,2,29,24,225,218,225,134,225,223,223,196,201,0.4,0.6,0,1
2543,1/18/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,436,0,0,204,409,264,0,0,11,236,386,0,0,143,287,1086,0,0,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2544,1/25/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2545,2/1/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2546,2/8/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2547,2/15/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2548,2/22/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2549,3/1/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2550,3/8/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2551,3/15/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2552,3/22/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2553,3/29/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2554,4/12/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2555,4/19/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2556,4/26/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2557,5/3/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2558,5/10/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2559,5/17/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2560,5/24/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
2561,5/31/2021,Okanogan School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,434,0,22,206,412,255,0,19,118,236,300,0,56,122,244,989,97,0.1,District,Okanogan,1112,516,6,590,92,1,6,322,0,81,610,88,47,29,739,52,2,49,42,174,1024,1065,1083,373,1060,1110,1063,1070,938,0.66,0.34,0.03,0.97
